0
0
0
0
0
0
36.3
36.3
36.3
36.3
36.3
36.3
60.5
60.5
60.5
60.5
60.5
60.5
84.7
84.7
84.7
84.7
84.7
84.7
108.9
108.9
108.9
108.9
108.9
108.9
133.1
133.1
133.1
133.1
133.1
133.1
157.3
157.3
157.3
157.3
157.3
157.3
181.5
181.5
181.5
181.5
181.5
181.5
217.8
217.8
217.8
217.8
217.8
217.8
